# ell deltaell
1.232500000000000000e+03 1.000000000000000000e+00
1.233500000000000000e+03 1.000000000000000000e+00
1.234500000000000000e+03 1.000000000000000000e+00
1.235500000000000000e+03 1.000000000000000000e+00
1.236500000000000000e+03 1.000000000000000000e+00
1.237500000000000000e+03 1.000000000000000000e+00
1.238500000000000000e+03 1.000000000000000000e+00
1.239500000000000000e+03 1.000000000000000000e+00
1.240500000000000000e+03 1.000000000000000000e+00
1.241500000000000000e+03 1.000000000000000000e+00
1.242500000000000000e+03 1.000000000000000000e+00
1.243500000000000000e+03 1.000000000000000000e+00
1.244500000000000000e+03 1.000000000000000000e+00
1.245500000000000000e+03 1.000000000000000000e+00
1.246500000000000000e+03 1.000000000000000000e+00
1.247500000000000000e+03 1.000000000000000000e+00
1.248500000000000000e+03 1.000000000000000000e+00
1.249500000000000000e+03 1.000000000000000000e+00
1.250500000000000000e+03 1.000000000000000000e+00
1.251500000000000000e+03 1.000000000000000000e+00
1.252500000000000000e+03 1.000000000000000000e+00
1.253500000000000000e+03 1.000000000000000000e+00
1.254500000000000000e+03 1.000000000000000000e+00
1.255500000000000000e+03 1.000000000000000000e+00
1.256500000000000000e+03 1.000000000000000000e+00
1.257500000000000000e+03 1.000000000000000000e+00
1.258500000000000000e+03 1.000000000000000000e+00
1.259500000000000000e+03 1.000000000000000000e+00
1.260500000000000000e+03 1.000000000000000000e+00
1.261500000000000000e+03 1.000000000000000000e+00
1.262500000000000000e+03 1.000000000000000000e+00
1.263500000000000000e+03 1.000000000000000000e+00
1.264500000000000000e+03 1.000000000000000000e+00
1.265500000000000000e+03 1.000000000000000000e+00
1.266500000000000000e+03 1.000000000000000000e+00
1.267500000000000000e+03 1.000000000000000000e+00
1.268500000000000000e+03 1.000000000000000000e+00
1.269500000000000000e+03 1.000000000000000000e+00
1.270500000000000000e+03 1.000000000000000000e+00
1.271500000000000000e+03 1.000000000000000000e+00
1.272500000000000000e+03 1.000000000000000000e+00
1.273500000000000000e+03 1.000000000000000000e+00
1.274500000000000000e+03 1.000000000000000000e+00
1.275500000000000000e+03 1.000000000000000000e+00
1.276500000000000000e+03 1.000000000000000000e+00
1.277500000000000000e+03 1.000000000000000000e+00
1.278500000000000000e+03 1.000000000000000000e+00
1.279500000000000000e+03 1.000000000000000000e+00
1.280500000000000000e+03 1.000000000000000000e+00
1.281500000000000000e+03 1.000000000000000000e+00
1.282500000000000000e+03 1.000000000000000000e+00
1.283500000000000000e+03 1.000000000000000000e+00
1.284500000000000000e+03 1.000000000000000000e+00
1.285500000000000000e+03 1.000000000000000000e+00
1.286500000000000000e+03 1.000000000000000000e+00
1.287500000000000000e+03 1.000000000000000000e+00
1.288500000000000000e+03 1.000000000000000000e+00
1.289500000000000000e+03 1.000000000000000000e+00
1.290500000000000000e+03 1.000000000000000000e+00
1.291500000000000000e+03 1.000000000000000000e+00
1.292500000000000000e+03 1.000000000000000000e+00
1.293500000000000000e+03 1.000000000000000000e+00
1.294500000000000000e+03 1.000000000000000000e+00
1.295500000000000000e+03 1.000000000000000000e+00
1.296500000000000000e+03 1.000000000000000000e+00
1.297500000000000000e+03 1.000000000000000000e+00
1.298500000000000000e+03 1.000000000000000000e+00
1.299500000000000000e+03 1.000000000000000000e+00
1.300500000000000000e+03 1.000000000000000000e+00
1.301500000000000000e+03 1.000000000000000000e+00
1.302500000000000000e+03 1.000000000000000000e+00
1.303500000000000000e+03 1.000000000000000000e+00
1.304500000000000000e+03 1.000000000000000000e+00
1.305500000000000000e+03 1.000000000000000000e+00
1.306500000000000000e+03 1.000000000000000000e+00
1.307500000000000000e+03 1.000000000000000000e+00
1.308500000000000000e+03 1.000000000000000000e+00
1.309500000000000000e+03 1.000000000000000000e+00
1.310500000000000000e+03 1.000000000000000000e+00
1.311500000000000000e+03 1.000000000000000000e+00
1.312500000000000000e+03 1.000000000000000000e+00
1.313500000000000000e+03 1.000000000000000000e+00
1.314500000000000000e+03 1.000000000000000000e+00
1.315500000000000000e+03 1.000000000000000000e+00
1.316500000000000000e+03 1.000000000000000000e+00
1.317500000000000000e+03 1.000000000000000000e+00
1.318500000000000000e+03 1.000000000000000000e+00
1.319500000000000000e+03 1.000000000000000000e+00
1.320500000000000000e+03 1.000000000000000000e+00
1.321500000000000000e+03 1.000000000000000000e+00
1.322500000000000000e+03 1.000000000000000000e+00
1.323500000000000000e+03 1.000000000000000000e+00
1.324500000000000000e+03 1.000000000000000000e+00
1.325500000000000000e+03 1.000000000000000000e+00
1.326500000000000000e+03 1.000000000000000000e+00
1.327500000000000000e+03 1.000000000000000000e+00
1.328500000000000000e+03 1.000000000000000000e+00
1.329500000000000000e+03 1.000000000000000000e+00
1.330500000000000000e+03 1.000000000000000000e+00
1.331500000000000000e+03 1.000000000000000000e+00
1.332500000000000000e+03 1.000000000000000000e+00
1.333500000000000000e+03 1.000000000000000000e+00
1.334500000000000000e+03 1.000000000000000000e+00
1.335500000000000000e+03 1.000000000000000000e+00
1.336500000000000000e+03 1.000000000000000000e+00
1.337500000000000000e+03 1.000000000000000000e+00
1.338500000000000000e+03 1.000000000000000000e+00
1.339500000000000000e+03 1.000000000000000000e+00
1.340500000000000000e+03 1.000000000000000000e+00
1.341500000000000000e+03 1.000000000000000000e+00
1.342500000000000000e+03 1.000000000000000000e+00
1.343500000000000000e+03 1.000000000000000000e+00
1.344500000000000000e+03 1.000000000000000000e+00
1.345500000000000000e+03 1.000000000000000000e+00
1.346500000000000000e+03 1.000000000000000000e+00
1.347500000000000000e+03 1.000000000000000000e+00
1.348500000000000000e+03 1.000000000000000000e+00
1.349500000000000000e+03 1.000000000000000000e+00
1.350500000000000000e+03 1.000000000000000000e+00
1.351500000000000000e+03 1.000000000000000000e+00
1.352500000000000000e+03 1.000000000000000000e+00
1.353500000000000000e+03 1.000000000000000000e+00
1.354500000000000000e+03 1.000000000000000000e+00
1.355500000000000000e+03 1.000000000000000000e+00
1.356500000000000000e+03 1.000000000000000000e+00
1.357500000000000000e+03 1.000000000000000000e+00
1.358500000000000000e+03 1.000000000000000000e+00
1.359500000000000000e+03 1.000000000000000000e+00
1.360500000000000000e+03 1.000000000000000000e+00
1.361500000000000000e+03 1.000000000000000000e+00
1.362500000000000000e+03 1.000000000000000000e+00
1.363500000000000000e+03 1.000000000000000000e+00
1.364500000000000000e+03 1.000000000000000000e+00
1.365500000000000000e+03 1.000000000000000000e+00
1.366500000000000000e+03 1.000000000000000000e+00
1.367500000000000000e+03 1.000000000000000000e+00
1.368500000000000000e+03 1.000000000000000000e+00
1.369500000000000000e+03 1.000000000000000000e+00
1.370500000000000000e+03 1.000000000000000000e+00
1.371500000000000000e+03 1.000000000000000000e+00
1.372500000000000000e+03 1.000000000000000000e+00
1.373500000000000000e+03 1.000000000000000000e+00
1.374500000000000000e+03 1.000000000000000000e+00
1.375500000000000000e+03 1.000000000000000000e+00
1.376500000000000000e+03 1.000000000000000000e+00
1.377500000000000000e+03 1.000000000000000000e+00
1.378500000000000000e+03 1.000000000000000000e+00
1.379500000000000000e+03 1.000000000000000000e+00
1.380500000000000000e+03 1.000000000000000000e+00
1.381500000000000000e+03 1.000000000000000000e+00
1.382500000000000000e+03 1.000000000000000000e+00
1.383500000000000000e+03 1.000000000000000000e+00
1.384500000000000000e+03 1.000000000000000000e+00
1.385500000000000000e+03 1.000000000000000000e+00
1.386500000000000000e+03 1.000000000000000000e+00
1.387500000000000000e+03 1.000000000000000000e+00
1.388500000000000000e+03 1.000000000000000000e+00
1.389500000000000000e+03 1.000000000000000000e+00
1.390500000000000000e+03 1.000000000000000000e+00
1.391500000000000000e+03 1.000000000000000000e+00
1.392500000000000000e+03 1.000000000000000000e+00
1.393500000000000000e+03 1.000000000000000000e+00
1.394500000000000000e+03 1.000000000000000000e+00
1.395500000000000000e+03 1.000000000000000000e+00
1.396500000000000000e+03 1.000000000000000000e+00
1.397500000000000000e+03 1.000000000000000000e+00
1.398500000000000000e+03 1.000000000000000000e+00
1.399500000000000000e+03 1.000000000000000000e+00
1.400500000000000000e+03 1.000000000000000000e+00
1.401500000000000000e+03 1.000000000000000000e+00
1.402500000000000000e+03 1.000000000000000000e+00
1.403500000000000000e+03 1.000000000000000000e+00
1.404500000000000000e+03 1.000000000000000000e+00
1.405500000000000000e+03 1.000000000000000000e+00
1.406500000000000000e+03 1.000000000000000000e+00
1.407500000000000000e+03 1.000000000000000000e+00
1.408500000000000000e+03 1.000000000000000000e+00
1.409500000000000000e+03 1.000000000000000000e+00
1.410500000000000000e+03 1.000000000000000000e+00
1.411500000000000000e+03 1.000000000000000000e+00
1.412500000000000000e+03 1.000000000000000000e+00
1.413500000000000000e+03 1.000000000000000000e+00
1.414500000000000000e+03 1.000000000000000000e+00
1.415500000000000000e+03 1.000000000000000000e+00
1.416500000000000000e+03 1.000000000000000000e+00
1.417500000000000000e+03 1.000000000000000000e+00
1.418500000000000000e+03 1.000000000000000000e+00
1.419500000000000000e+03 1.000000000000000000e+00
1.420500000000000000e+03 1.000000000000000000e+00
1.421500000000000000e+03 1.000000000000000000e+00
1.422500000000000000e+03 1.000000000000000000e+00
1.423500000000000000e+03 1.000000000000000000e+00
1.424500000000000000e+03 1.000000000000000000e+00
1.425500000000000000e+03 1.000000000000000000e+00
1.426500000000000000e+03 1.000000000000000000e+00
1.427500000000000000e+03 1.000000000000000000e+00
1.428500000000000000e+03 1.000000000000000000e+00
1.429500000000000000e+03 1.000000000000000000e+00
1.430500000000000000e+03 1.000000000000000000e+00
1.431500000000000000e+03 1.000000000000000000e+00
1.432500000000000000e+03 1.000000000000000000e+00
1.433500000000000000e+03 1.000000000000000000e+00
1.434500000000000000e+03 1.000000000000000000e+00
1.435500000000000000e+03 1.000000000000000000e+00
1.436500000000000000e+03 1.000000000000000000e+00
1.437500000000000000e+03 1.000000000000000000e+00
1.438500000000000000e+03 1.000000000000000000e+00
1.439500000000000000e+03 1.000000000000000000e+00
1.440500000000000000e+03 1.000000000000000000e+00
1.441500000000000000e+03 1.000000000000000000e+00
1.442500000000000000e+03 1.000000000000000000e+00
1.443500000000000000e+03 1.000000000000000000e+00
1.444500000000000000e+03 1.000000000000000000e+00
1.445500000000000000e+03 1.000000000000000000e+00
1.446500000000000000e+03 1.000000000000000000e+00
1.447500000000000000e+03 1.000000000000000000e+00
1.448500000000000000e+03 1.000000000000000000e+00
1.449500000000000000e+03 1.000000000000000000e+00
1.450500000000000000e+03 1.000000000000000000e+00
1.451500000000000000e+03 1.000000000000000000e+00
1.452500000000000000e+03 1.000000000000000000e+00
1.453500000000000000e+03 1.000000000000000000e+00
1.454500000000000000e+03 1.000000000000000000e+00
1.455500000000000000e+03 1.000000000000000000e+00
1.456500000000000000e+03 1.000000000000000000e+00
1.457500000000000000e+03 1.000000000000000000e+00
1.458500000000000000e+03 1.000000000000000000e+00
1.459500000000000000e+03 1.000000000000000000e+00
1.460500000000000000e+03 1.000000000000000000e+00
1.461500000000000000e+03 1.000000000000000000e+00
1.462500000000000000e+03 1.000000000000000000e+00
1.463500000000000000e+03 1.000000000000000000e+00
1.464500000000000000e+03 1.000000000000000000e+00
1.465500000000000000e+03 1.000000000000000000e+00
1.466500000000000000e+03 1.000000000000000000e+00
1.467500000000000000e+03 1.000000000000000000e+00
1.468500000000000000e+03 1.000000000000000000e+00
1.469500000000000000e+03 1.000000000000000000e+00
1.470500000000000000e+03 1.000000000000000000e+00
1.471500000000000000e+03 1.000000000000000000e+00
1.472500000000000000e+03 1.000000000000000000e+00
1.473500000000000000e+03 1.000000000000000000e+00
1.474500000000000000e+03 1.000000000000000000e+00
1.475500000000000000e+03 1.000000000000000000e+00
1.476500000000000000e+03 1.000000000000000000e+00
1.477500000000000000e+03 1.000000000000000000e+00
1.478500000000000000e+03 1.000000000000000000e+00
1.479500000000000000e+03 1.000000000000000000e+00
1.480500000000000000e+03 1.000000000000000000e+00
1.481500000000000000e+03 1.000000000000000000e+00
1.482500000000000000e+03 1.000000000000000000e+00
1.483500000000000000e+03 1.000000000000000000e+00
1.484500000000000000e+03 1.000000000000000000e+00
1.485500000000000000e+03 1.000000000000000000e+00
1.486500000000000000e+03 1.000000000000000000e+00
1.487500000000000000e+03 1.000000000000000000e+00
1.488500000000000000e+03 1.000000000000000000e+00
1.489500000000000000e+03 1.000000000000000000e+00
1.490500000000000000e+03 1.000000000000000000e+00
1.491500000000000000e+03 1.000000000000000000e+00
1.492500000000000000e+03 1.000000000000000000e+00
1.493500000000000000e+03 1.000000000000000000e+00
1.494500000000000000e+03 1.000000000000000000e+00
1.495500000000000000e+03 1.000000000000000000e+00
1.496500000000000000e+03 1.000000000000000000e+00
1.497500000000000000e+03 1.000000000000000000e+00
1.498500000000000000e+03 1.000000000000000000e+00
1.499500000000000000e+03 1.000000000000000000e+00
